Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Effects of Meditative Movements on Major Depressive Disorder: A Systematic Review and Meta-Analysis of Randomized Controlled Trials","Meditative movements, such as Tai Chi, Qigong, and Yoga, show significant benefits in reducing depression severity and anxiety, potentially offering a useful alternative to existing mainstream treatments.","L. Zou, A. Yeung, Chunxiao Li, Gao-Xia Wei, Kevin W Chen, P. Kinser, Jessie S. M. Chan, Zhanbing Ren",2018,133,"Tai Chi, Qigong, and Yoga are recognized as the most popular complementary approaches for alleviating musculoskeletal pain, improving sleep quality, and reducing blood pressure. The therapeutic effects of these meditative movements for treating major depressive disorder (MDD) is yet to be determined. Therefore, we examined whether meditative movements (Tai Chi, Qigong, and Yoga) are effective for treating MDD. Seven electronic databases (SPORTDiscus, PubMed, PsycINFO, Cochrane Library, Web of Science, CNKI, and Wanfang) were used to search relevant articles. Randomized controlled trials (RCT) using Tai Chi, Qigong or Yoga as intervention for MDD were considered for the meta-analysis (standardized mean difference:). Meta-analysis on 15 fair-to-high quality RCTs showed a significant benefit in favor of meditative movement on depression severity (= -0.56, 95% CI -0.76 to -0.37,< 0.001,² = 35.76%) and on anxiety severity (= -0.46, 95% CI -0.71 to -0.21,< 0.001,² = 1.17%). Meditative movement interventions showed significantly improved treatment remission rate (OR = 6.7, 95% CI 2.38 to 18.86,< 0.001) and response rate (OR = 5.2, 95% CI 1.73 to 15.59,< 0.001) over passive controls. Emphasizing the therapeutic effects of meditative movements for treating MDD is critical because it may provide a useful alternative to existing mainstream treatments (drug therapy and psychotherapy) for MDD. Given the fact that meditative movements are safe and easily accessible, clinicians may consider recommending meditative movements for symptomatic management in this population.","meta-analysis","Journal of Clinical Medicine","1","10.3390/jcm7080195","https://consensus.app/papers/effects-of-meditative-movements-on-major-depressive-zou-yeung/466d812b6f775f2798290742ce8ff513/"
"Integration of hatha yoga and evidence‐based psychological treatments for common mental disorders: An evidence map","Yoga shows limited but promising results when combined with CBT for anxiety and depression, and intensive treatment models for PTSD.","M. O'shea, Hannah Capon, S. Evans, J. Agrawal, G. Melvin, J. O'Brien, Shane McIver",2022,24,"Interest in the use of yoga to enhance engagement with and augment the benefits of psychological treatment has grown. However, a systematic approach to reviewing existing research examining the use of yoga with psychological treatment is lacking. This mapping review identified and synthesised research trialling yoga as an integrated or adjunct therapy with evidence-based psychological interventions for the treatment of anxiety, depression, PTSD, and eating disorders. Overall, the review identified ten published and three unpublished studies, representing either single group or small quasi-experimental research designs. Limited but promising findings were shown for yoga with CBT for anxiety and depression, and the integration of yoga within intensive treatment models for PTSD. Future research is encouraged to focus on controlled trials that enable examination of the component effect of yoga when applied with evidence-based psychological treatment and acceptability and feasibility data to further knowledge regarding a role for yoga in clinical practice.","systematic review","Journal of Clinical Psychology","1","10.1002/jclp.23338","https://consensus.app/papers/integration-of-hatha-yoga-and-evidence%E2%80%90based-oshea-capon/871f9b75b9b756c69b9223c964dfef8a/"
"A Narrative Review of Movement-Based Mind-Body Interventions","Movement-based mind-body interventions, such as yoga, tai chi, and qigong, can effectively reduce low back pain and improve functional ability.","Juyoung Park, C. Krause-Parello, Chrisanne M Barnes",2020,27,"This narrative literature review evaluated the effects of movement-based mind-body interventions (MMBIs; yoga, tai chi, and qigong) on low back pain. A search of databases was conducted to identify relevant studies. Thirty-two articles met inclusion criteria and were included for this narrative review. Of the reviewed studies, the highest number focused on yoga intervention (n = 25), 4 focused on qigong, and 3 focused on tai chi in managing back pain. The selected articles showed MMBI to be effective for treatment of low back pain, reporting positive outcomes such as reduction in pain or psychological distress (eg, depression and anxiety), and improved functional ability. However, little is known about the effects of MMBI, in particular qigong and tai chi. More clinical trials are needed to determine how to reduce back pain, improve physical function, and minimize behavioral and psychological symptoms associated with low back pain. Nurse practitioners may introduce such mind-body interventions for managing pain, especially for patients at high risk for adverse effects from pharmacological treatment, and refer them to a yoga therapist, tai-chi instructor, or qigong instructor.","systematic review","Holistic Nursing Practice","2","10.1097/hnp.0000000000000360","https://consensus.app/papers/a-narrative-review-of-movementbased-mindbody-park-krause-parello/b0fdcbb110ab5f3992f2501f925be608/"
"Effect of active mind-body movement therapies on older osteoarthritis: a systematic review and meta-analysis of randomized controlled trials","Active mind-body movement therapies, particularly Tai Ji, effectively improve pain, stiffness, and joint function in older adults with osteoarthritis.","Congying Pi, Zixi Wang, Lingyu Su, Huaiyu Jian, Junyan Liu, Kun Zhu, Ting Zou, Xiaoyuan Mao, Qinghua Zhang, Zhaoqian Liu",2025,0,"To systematically review the literature to quantify and compare the effects of active mind-body movement therapies (AMBMTs) on pain, stiffness, and joint function in older adults with osteoarthritis (OA). We searched PubMed, Embase, Cochrane Register of Controlled Trials, Web of Science, ScienceDirect, CINAHL, and PEDro. The outcome measures included the Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC) and the 36-item Short Form Health Survey (SF-36). A total of 27 studies involving 1781 patients were obtained. The results of meta-analysis showed that compared with the control group, the patients had significantly lower WOMAC pain score (SMD: -0.50, 95%CI: -0.68, -0.32;< 0.01), stiffness score (SMD: -0.71, 95%CI: -1.02, -0.40;< 0.01) and joint function score (SMD: -0.66, 95%CI: -0.85, -0.47;< 0.01). AMBMTs are a complementary therapy to improve pain in older adult patients with OA, of which Tai Ji is the most effective.","meta-analysis","Frontiers in Public Health","1","10.3389/fpubh.2025.1616053","https://consensus.app/papers/effect-of-active-mindbody-movement-therapies-on-older-pi-wang/773e11086b0d5e69aed2bb7bc8f444ad/"
"Trauma-Sensitive Yoga and the Hero's Journey as Tools for Finding Meaning and Posttraumatic Growth.","Trauma-sensitive yoga combined with the hero's journey model effectively promotes physical and mental well-being, enabling individuals to find meaning and experience posttraumatic growth.","Elinor Raymond, Ofra Walter",2025,0,"The present study explored the integration of cognitive and somatic approaches in trauma therapy to facilitate spiritual growth and meaning making after trauma. Trauma, known for its extensive physiological, psychological, cognitive, behavioral, and social ramifications, often disrupts an individual's life trajectory and can lead to the development of posttraumatic stress disorder (PTSD). Talk therapy has been the predominant treatment method for decades, but recent years have seen a paradigm shift toward incorporating bodily and spiritual healing methods. This research combined the cognitive model of the ""hero's journey"" with the somatic practice of trauma-sensitive yoga, examining the methods' effectiveness in trauma processing when used together. Six individuals with a history of trauma participated in this qualitative pilot study. The intervention involved practicing trauma-sensitive yoga and narrating a personal hero's journey, followed by semistructured in-depth interviews. Findings showed that trauma-sensitive yoga significantly impacted participants' physical and mental well-being: This somatic practice incorporating the model of the hero's journey facilitated a positive change in their bodily experiences and supported them in reframing their traumatic narratives. Participants reported discovering inner strength, self-efficacy, and resilience, contributing to a restructured perception of their trauma. Engaging in this integrative approach enabled participants to find meaning in their posttrauma journeys and assimilate the traumatic events into their life stories, thereby exhibiting characteristics of posttraumatic growth. These results suggest the potential of combining cognitive and somatic approaches in trauma therapy for holistic healing and personal transformation.","non-rct experimental","International journal of yoga therapy","2","10.17761/2025-d-24-00044","https://consensus.app/papers/traumasensitive-yoga-and-the-heros-journey-as-tools-for-raymond-walter/18d3219346d95222b739cfc27e516862/"
"A network meta-analysis of mind–body exercise interventions for internet addiction symptoms in young adults","Mindfulness and Tai Chi significantly improve internet addiction symptoms in young adults, with Mindfulness, Dance Sport, Yoga, and Tai Chi showing the highest probability of effectiveness.","Shiguan Jia, Zhihao Du, Dengshan Chu, Jiayi Yao, Haozhe Wang, Wenjia Chen, Dazhong Zhang, Xin Zang",2025,3,"Internet Addiction Disorder (IAD) is a recurrent mental illness. It severely impacts both physical and mental health, leading to physiological symptoms such as neurological dysfunction and immunosuppression. This condition significantly affects adolescent development and has become a global public health concern. Scientific evidence supports the beneficial impact of integrative mind-body exercises for treating internet addiction disorders. Though these interventions show promise, their therapeutic efficacy exhibits considerable variation across different modalities. Currently, there exists a significant research gap, as no comprehensive clinical investigations have systematically evaluated the comparative therapeutic outcomes of distinct mind-body practices among individuals diagnosed with internet addiction. To conduct a network meta-analytic investigation comparing the therapeutic efficacy of diverse mind-body exercise interventions for addressing symptoms associated with internet addiction disorder. Data were retrieved from Web of Science, PubMed, CNKI, and VIP databases. After screening and data extraction, network meta-analysis was performed using STATA 18.0. Twenty-four studies were included in the analysis. Compared with the control group (Placebo), Mindfulness [ = 13.33,(7.42,19.25), < 0.05] and Taichi [ = -10.91,(-18.71,-3.11), < 0.05] significantly improved internet addiction symptoms. According tovalues, the interventions were ranked in order of effectiveness: Mindfulness ( = 76.3%), DanceSport ( = 64.0%), Yoga ( = 63.1%), and Taichi ( = 62.6%). Mindfulness and Tai Chi significantly reduce and alleviate internet addiction symptoms compared to Placebo. Based on SUCRA rankings, Mindfulness, Dance Sport, Yoga, and Tai Chi show the highest probability of effectiveness in descending order, providing promising options for managing internet addiction symptoms in young adults. https://www.crd.york.ac.uk/PROSPERO/view/CRD42025631096.","meta-analysis","Frontiers in Public Health","1","10.3389/fpubh.2025.1565372","https://consensus.app/papers/a-network-metaanalysis-of-mind%E2%80%93body-exercise-jia-du/a3a5f4476ec45af08c341bc5eb8a7782/"
"Noninvasive Treatments for Acute, Subacute, and Chronic Low Back Pain: A Clinical Practice Guideline From the American College of Physicians.","Noninvasive treatments like superficial heat, massage, acupuncture, or spinal manipulation are recommended for acute or subacute low back pain, while pharmacologic treatments like nonsteroidal anti-inflammatory drugs or muscle relaxants are recommended for chronic low back pain.","A. Qaseem, T. Wilt, R. McLean, M. Forciea",2017,2300,"The American College of Physicians (ACP) developed this guideline to present the evidence and provide clinical recommendations on noninvasive treatment of low back pain. Using the ACP grading system, the committee based these recommendations on a systematic review of randomized, controlled trials and systematic reviews published through April 2015 on noninvasive pharmacologic and nonpharmacologic treatments for low back pain. Updated searches were performed through November 2016. Clinical outcomes evaluated included reduction or elimination of low back pain, improvement in back-specific and overall function, improvement in health-related quality of life, reduction in work disability and return to work, global improvement, number of back pain episodes or time between episodes, patient satisfaction, and adverse effects. The target audience for this guideline includes all clinicians, and the target patient population includes adults with acute, subacute, or chronic low back pain. Given that most patients with acute or subacute low back pain improve over time regardless of treatment, clinicians and patients should select nonpharmacologic treatment with superficial heat (moderate-quality evidence), massage, acupuncture, or spinal manipulation (low-quality evidence). If pharmacologic treatment is desired, clinicians and patients should select nonsteroidal anti-inflammatory drugs or skeletal muscle relaxants (moderate-quality evidence). (Grade: strong recommendation). For patients with chronic low back pain, clinicians and patients should initially select nonpharmacologic treatment with exercise, multidisciplinary rehabilitation, acupuncture, mindfulness-based stress reduction (moderate-quality evidence), tai chi, yoga, motor control exercise, progressive relaxation, electromyography biofeedback, low-level laser therapy, operant therapy, cognitive behavioral therapy, or spinal manipulation (low-quality evidence). (Grade: strong recommendation). In patients with chronic low back pain who have had an inadequate response to nonpharmacologic therapy, clinicians and patients should consider pharmacologic treatment with nonsteroidal anti-inflammatory drugs as first-line therapy, or tramadol or duloxetine as second-line therapy. Clinicians should only consider opioids as an option in patients who have failed the aforementioned treatments and only if the potential benefits outweigh the risks for individual patients and after a discussion of known risks and realistic benefits with patients. (Grade: weak recommendation, moderate-quality evidence).","systematic review","Annals of internal medicine","1","10.7326/m16-2367","https://consensus.app/papers/noninvasive-treatments-for-acute-subacute-and-chronic-low-qaseem-wilt/4210fb9aff2855b0b106952a8a9479cc/"
"Comparing the effectiveness of mind–body practices (MBPs) and various psychological methods on occupational stress among healthcare workers: a network meta-analysis of randomized controlled trials","Mind-body practices, particularly yoga, are effective in reducing occupational stress among healthcare workers.","Yinjuan Zhang, Jicheng Sun, Chao Wu, Yue Fei, Wendong Hu, Hongjuan Lang",2024,5,"The purpose of this study is to compare the efficacy of mind-body practices (MBPs) and multiple psychological methods, and identify the optimal method for relieving work-related stress among healthcare workers (HCWs) by network meta-analysis (NMA). We applied six electronic databases, namely PubMed, Web of Science, Embase, PsycINFO, Cochrane, and Chinese National Knowledge Infrastructure to identify relevant RCTs from inception to September 16, 2023, and implemented a search strategy based on the PICOS principles. Data selection, extraction, and analysis of bias were carried out independently and in duplicate by separate researchers. State 16.0 was used to conduct NMA for comparing the effectiveness of various therapies. We identified 23 studies including MBPs and three different psychological therapies, namely mindfulness-related therapy (MRT), psychoeducational therapy (PT), and comprehensive therapy (CT), which were divided into eleven specific techniques, namely yoga, meditation techniques (MT), Qigong, muscle relaxation(MR), biofeedback therapy (BT), mindfulness-based interventions (MBIs), modified mindfulness-based stress reduction (MBSR-M), mindfulness-based interventions combined with others (MBIs-C), mindfulness-based awareness(MBA), PT and CT. Our NMA results of MBPs and three psychological therapies showed MBPs (SMD = -0.90, CrI:-1.26, -0.05, SUCRA = 99%) were effective for occupational stress in HCWs, followed by MRT(SMD = -0.48, CrI:-0.87, -0.08, SUCRA = 66.5%). NMA results of eleven specific techniques showed yoga (SMD = 1.36, CrI:0.91, 1.81, SUCRA = 97.5%) was the most effective technique in relieving the stress of HCWs, followed by MR (SMD = 1.36, CrI:0.91, 1.81, SUCRA = 87.3%). Our study suggested MBPs may be the most effective intervention to improve the occupational stress of HCWs. Furthermore, yoga is likely to be the most optimal of MBPs. Hospital managers should attach importance to yoga in addressing occupational stress among medical workers.","meta-analysis","BMC Health Services Research","1","10.1186/s12913-024-11437-7","https://consensus.app/papers/comparing-the-effectiveness-of-mind%E2%80%93body-practices-mbps-zhang-sun/416d6595138b561a8c6b210795834c6e/"
"Mind–body practices for cancer-related symptoms management: an overview of systematic reviews including one hundred twenty-nine meta-analyses","Mind-body practices like qigong, tai chi, and yoga show promise in reducing fatigue, anxiety, and improving overall quality of life for adults with various cancer diagnoses.","M. Casuso-Holgado, A. M. Heredia-Rizo, P. González-García, María Jesús Muñoz-Fernández, Javier Martínez-Calderon",2022,30,"Mind-body practices such as qigong, tai chi, or yoga combine physical movements, deep breathing, and meditation techniques aiming to improve how people self-care. Our purpose was to develop an overview of systematic reviews to summarize the available evidence on the effectiveness of mind-body practices for cancer-related symptoms management. CINAHL, Embase, PsycINFO, PubMed, and the Cochrane Library were used to search systematic reviews with meta-analysis from inception until March 2022. Cancer-related symptoms such as fatigue, pain, psychological measures, and overall quality of life were chosen as outcomes of interest. The methodological quality of each systematic review was assessed using AMSTAR 2. Citation matrices were developed, and the corrected covered area was calculated to explore the potential primary study overlap. A total of 38 systematic reviews comprising 134 distinct primary studies and 129 separate meta-analyses were included. The items of AMSTAR 2 regarding the review protocol, the reasons to choose a specific research design, and the provision of a list of studies that justify their exclusion were scarcely performed. The primary study overlap was moderate for qigong trials and high for both tai chi and yoga trials. Mainly, we found that qigong showed promising effects to reduce fatigue. Tai chi produced positive effects in reducing anxiety. Yoga improved anxiety, depression, distress, stress, and overall quality of life. Finally, the effects of mind-body practices on pain were inconsistent. Qigong, tai chi, and yoga could be effective approaches to relief cancer-related symptoms in adults with different cancer diagnoses.","meta-analysis","Supportive Care in Cancer","1","10.1007/s00520-022-07426-3","https://consensus.app/papers/mind%E2%80%93body-practices-for-cancerrelated-symptoms-casuso-holgado-heredia-rizo/5dec16118ae7541b82243da0bb5af5c1/"
"Towards a neurocognitive approach to Dance Movement Therapy for mental health: A systematic review.","Dance movement therapy shows potential as a treatment for various psychiatric disorders, with further research needed to confirm its utility and effectiveness.","L. Millman, D. Terhune, E. Hunter, Guido Orgs",2020,81,"Dance movement therapy (DMT) has become an increasingly recognized and used treatment, though primarily used to target psychological and physical well-being in individuals with physical, medical or neurological illnesses. To contribute to the relative lack of literature within the field of DMT for clinical mental health disorders, using a narrative synthesis, we review the scope of recent, controlled studies of DMT in samples with different psychiatric disorders including depression, schizophrenia, autism and somatoform disorder. A systematic search of electronic databases (PubMed, Science Direct, World of Science and Clinicaltrials.gov) was conducted to identify studies examining the effects of DMT in psychiatric populations. Fifteen studies were eligible for inclusion. After reviewing the principal results of the studies, we highlight strengths and weaknesses of this treatment approach and examine the potential efficacy of using bodily movements as a tool to reduce symptoms. We conclude by placing DMT within the context of contemporary cognitive neuroscience research, drawing out implications of such an orientation for future research and discussing potential mechanisms by which DMT might reduce psychiatric symptoms. DMT has clear potential as a treatment for a range of conditions and symptoms, and thus, further research on its utility is warranted.","systematic review","Clinical psychology & psychotherapy","1","10.1002/cpp.2490","https://consensus.app/papers/towards-a-neurocognitive-approach-to-dance-movement-millman-terhune/af4fe4149831554eb165bc7e5a73fb7c/"
"Stress, subjective wellbeing and self-knowledge in higher education teachers: A pilot study through bodyfulness approaches","Body awareness training, such as Hatha Yoga and Dance Movement Therapy/Body Mind Centering, significantly reduces stress and improves wellbeing in university teachers.","R. Rodríguez-Jiménez, M. Carmona, Sonia García-Merino, Begoña Díaz-Rivas, I. J. Thuissard-Vasallo",2022,21,"Work-related stress is a major cause of health problems worldwide. Faculty in educational institutions, including universities, also face high levels of stress, which undoubtedly affects their performance, level of personal satisfaction and wellbeing, and the relationship with students. Training interventions based on embodied learning can promote self-knowledge, emotional regulation and stress reduction, thereby increasing levels of psychological well-being. The present pilot study analyzed the impact of body awareness training in 31 university teachers using a controlled, randomized pre-post experimental design, with two experimental groups and a control group (n = 10). The two interventions were: Hatha Yoga (n = 11) and Dance Movement Therapy/Body Mind Centering (n = 10), which we have termed Body Movement Awareness. Variables related to body awareness, mindfulness, wellbeing, life satisfaction and stress were measured using self-perception tests. Cortisol levels, heart rate variability and sleep quality were also analyzed. Finally, participants' reflections were analyzed according to a qualitative approach. The results showed significant differences between the control group and the Hatha Yoga group in terms of stress reduction and wellbeing. The Body Movement Awareness group exhibited evidence of contributions on self-knowledge, communication and kinesthetic empathy, key elements in the educational field. Despite the inherent limitations of the study, the conclusions are encouraging and open new lines of research from embodied approaches that introduce creative movement and group experience as part of the process of emotional regulation and self-knowledge.","rct","PLOS ONE","1","10.1371/journal.pone.0278372","https://consensus.app/papers/stress-subjective-wellbeing-and-selfknowledge-in-higher-rodr%C3%ADguez-jim%C3%A9nez-carmona/913eecd1234556c980c2763c9fe7fd2f/"
