Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Does working memory training improve emotion regulation and reduce internalizing symptoms? A pair of three-level meta-analyses.","Working memory training can improve emotion regulation and reduce anxiety symptoms, but its effectiveness depends on specific populations, training duration, and negative material.","Xiaobing Cui, Siyuan Zhang, Shuting Yu, Qingwen Ding, Xuebing Li",2024,14,"","meta-analysis","Behaviour research and therapy","1","10.1016/j.brat.2024.104549","https://consensus.app/papers/does-working-memory-training-improve-emotion-regulation-cui-zhang/c5b9f5506a395649a077043250e53e58/"
"Psychedelics and Neuroplasticity: A Systematic Review Unraveling the Biological Underpinnings of Psychedelics","Psychedelics induce molecular and cellular adaptations related to neuroplasticity, potentially underlying their clinical effects in stress-related disorders.","Cato M H de Vos, N. Mason, K. Kuypers",2021,200,"Clinical studies suggest the therapeutic potential of psychedelics, including ayahuasca, DMT, psilocybin, and LSD, in stress-related disorders. These substances induce cognitive, antidepressant, anxiolytic, and antiaddictive effects suggested to arise from biological changes similar to conventional antidepressants or the rapid-acting substance ketamine. The proposed route is by inducing brain neuroplasticity. This review attempts to summarize the evidence that psychedelics induce neuroplasticity by focusing on psychedelics' cellular and molecular neuroplasticity effects after single and repeated administration. When behavioral parameters are encountered in the selected studies, the biological pathways will be linked to the behavioral effects. Additionally, knowledge gaps in the underlying biology of clinical outcomes of psychedelics are highlighted. The literature searched yielded 344 results. Title and abstract screening reduced the sample to 35; eight were included from other sources, and full-text screening resulted in the final selection of 16 preclinical and four clinical studies. Studies (= 20) show that a single administration of a psychedelic produces rapid changes in plasticity mechanisms on a molecular, neuronal, synaptic, and dendritic level. The expression of plasticity-related genes and proteins, including Brain-Derived Neurotrophic Factor (BDNF), is changed after a single administration of psychedelics, resulting in changed neuroplasticity. The latter included more dendritic complexity, which outlasted the acute effects of the psychedelic. Repeated administration of a psychedelic directly stimulated neurogenesis and increased BDNF mRNA levels up to a month after treatment. Findings from the current review demonstrate that psychedelics induce molecular and cellular adaptations related to neuroplasticity and suggest those run parallel to the clinical effects of psychedelics, potentially underlying them. Future (pre)clinical research might focus on deciphering the specific cellular mechanism activated by different psychedelics and related to long-term clinical and biological effects to increase our understanding of the therapeutic potential of these compounds.","systematic review","Frontiers in Psychiatry","1","10.3389/fpsyt.2021.724606","https://consensus.app/papers/psychedelics-and-neuroplasticity-a-systematic-review-vos-mason/1ad7c7df369b5ff28cc926f06ab800b4/"
"Neural underpinnings of individual differences in emotion regulation: A systematic review","Individual differences in emotion regulation success and traits are linked to differences in brain activity in the lateral prefrontal cortex and amygdala.","C. Morawetz, Ulrike Basten",2024,26,"","systematic review","Neuroscience & Biobehavioral Reviews","1","10.1016/j.neubiorev.2024.105727","https://consensus.app/papers/neural-underpinnings-of-individual-differences-in-morawetz-basten/036c8596ec525b3fa71f28e93b344771/"
"Intermittent fasting and cognitive performance – Targeting BDNF as potential strategy to optimise brain health","Intermittent fasting may improve cognitive performance by upregulating BDNF, potentially reducing the risk of cognitive impairment and Alzheimer's disease.","K. Seidler, M. Barrow",2021,54,"","systematic review","Frontiers in Neuroendocrinology","1","10.1016/j.yfrne.2021.100971","https://consensus.app/papers/intermittent-fasting-and-cognitive-performance-%E2%80%93-seidler-barrow/5887ebf406355a4cbfc4bd52856296bf/"
"Physical Activity to Counter Age-Related Cognitive Decline: Benefits of Aerobic, Resistance, and Combined Training—A Narrative Review","Moderate-intensity aerobic exercise and moderate-to-high-intensity resistance training improve cognitive function and mental health in older adults, with dual-task training being particularly effective.","Wissem Dhahbi, Walid Briki, A. Heissel, L. Schega, Ismail Dergaa, N. Guelmami, Abdelfettah El Omri, H. Chaabène",2025,29,"With the increase in life expectancy, age-related cognitive decline has become a prevalent concern. Physical activity (PA) is increasingly being recognized as a vital non-pharmacological strategy to counteract this decline. This review aimed to (i) critically evaluate and synthesize the impact of different PA and exercise modalities (aerobic, resistance, and concurrent training) on cognitive health and overall well-being in older adults, (ii) discuss the influence of exercise intensity on cognitive functions, and (iii) elucidate the potential mechanisms through which PA and exercise may enhance or mitigate cognitive performance among older adults. An exhaustive analysis of peer-reviewed studies pertaining to PA/exercise and cognitive health in older adults from January 1970 to February 2025 was conducted using PubMed, Scopus, Web of Science, PsycINFO, and MEDLINE. There is compelling evidence that aerobic and resistance training (RT) improve cognitive function and mental health in older adults, with benefits influenced by the type and intensity of exercise. Specifically, moderate-intensity aerobic exercise appears to bolster memory, executive functions, and mood regulation, potentially through increased cerebral blood flow, neurogenesis, and production of brain-derived neurotrophic factors in the hippocampus. Moderate-to-high-intensity RT acutely enhances visuospatial processing and executive functions, with chronic training promoting neurogenesis, possibly by stimulating insulin-like growth factor-1 and augmenting blood flow to the prefrontal cortex. Findings related to the effects of concurrent training on cognitive function and mental health are heterogeneous, with some studies reporting no significant impact and others revealing substantial improvements. However, emerging evidence indicates that the combination of concurrent training and cognitive tasks (i.e., dual tasks) is particularly effective, often outperforming aerobic exercise alone. Regular aerobic and RT performance is beneficial for older adults to mitigate cognitive decline and enhance their overall well-being. Specifically, engaging in moderate-intensity aerobic exercises and moderate-to-high-intensity RT is safe and effective in improving cognitive function and mental health in this demographic. These exercises, which can be conveniently incorporated into daily routines, effectively enhance mental agility, memory, executive function, and mood. The findings related to concurrent training are mixed, with emerging evidence indicating the effectiveness of combined concurrent and cognitive tasks on cognitive health and well-being in older adults. Key Points - Moderate-intensity aerobic exercise is associated with significant improvements in cognitive function, mood regulation, and overall well-being in older adults. These benefits are linked to structural and functional changes in the brain such as increased hippocampal volume and elevated levels of brain-derived neurotrophic factor. - Moderate-to-high-intensity resistance training, both in acute and chronic forms, enhances cognitive performance in older adults, particularly in executive functions and visuospatial processing. Cognitive benefits, including improvements in information-processing speed, attention, and memory, can be sustained through regular training. - The effects of concurrent resistance and aerobic training on cognitive function in older adults are mixed. However, combining concurrent training with cognitive tasks (i.e., dual-task training) is particularly effective and often outperforms aerobic exercise alone. - Cognitive and well-being improvements from aerobic and resistance training are mediated by mechanisms such as increased cerebral blood flow and oxygen delivery, enhanced neurogenesis, reduced oxidative stress and inflammation, and positive hormonal changes. - While the optimal exercise dosage for promoting cognitive health in older adults remains undetermined, empirical evidence indicates a positive correlation between increased exercise dosage and cognitive health improvements.","systematic review","Sports Medicine - Open","1","10.1186/s40798-025-00857-2","https://consensus.app/papers/physical-activity-to-counter-agerelated-cognitive-dhahbi-briki/49a2a46e8d0753f89c29db8cd1452168/"
"Does Olfactory Training Improve Brain Function and Cognition? A Systematic Review","Olfactory training improves global cognition and verbal fluency, and increases olfactory-related brain regions, benefiting both hyposmia and anosmia patients.","D. Vance, V. D. Del Bene, Vidyulata Kamath, J. Frank, Rebecca Billings, Do-Yeon Cho, Jun Y. Byun, Alexandra E Jacob, Joseph N Anderson, Kristina M. Visscher, K. Triebel, Karli M Martin, Wei Li, F. Puga, P. Fazeli",2023,54,"Olfactory training (OT), or smell training,consists of repeated exposure to odorants over time with the intended neuroplastic effect of improving or remediating olfactory functioning. Declines in olfaction parallel declines in cognition in various pathological conditions and aging. Research suggests a dynamic neural connection exists between olfaction and cognition. Thus, if OT can improve olfaction, could OT also improve cognition and support brain function? To answer this question, we conducted a systematic review of the literature to determine whether there is evidence that OT translates to improved cognition or altered brain morphology and connectivity that supports cognition. Across three databases (MEDLINE, Scopus, & Embase), 18 articles were identified in this systematic review. Overall, the reviewed studies provided emerging evidence that OT is associated with improved global cognition, and in particular, verbal fluency and verbal learning/memory. OT is also associated with increases in the volume/size of olfactory-related brain regions, including the olfactory bulb and hippocampus, and altered functional connectivity. Interestingly, these positive effects were not limited to patients with smell loss (i.e., hyposmia & anosmia) but normosmic (i.e., normal ability to smell) participants benefitted as well. Implications for practice and research are provided.","systematic review","Neuropsychology Review","1","10.1007/s11065-022-09573-0","https://consensus.app/papers/does-olfactory-training-improve-brain-function-and-vance-bene/810f8cc42641541a9ca5b84a4f316b0d/"
"Neglect and Neurodevelopment: A Narrative Review Understanding the Link Between Child Neglect and Executive Function Deficits","Childhood neglect impairs executive function development by disrupting key neural circuits, causing deficits in attention, working memory, impulse control, and cognitive flexibility, and causing HPA axis dysregulation and epigenetic modifications.","Silvia Herrero-Roldán, Alexandra Martín-Rodríguez",2025,2,": Childhood neglect is a pervasive yet often overlooked form of maltreatment that exerts profound and lasting effects on neurodevelopment. Unlike other types of abuse, neglect is characterized by the absence of essential stimuli and caregiving, which are critical for normal brain maturation, particularly in regions involved in executive function.: This narrative review aims to critically explore the neurobiological mechanisms through which early-life neglect impairs the development of executive functions. Special emphasis is placed on alterations in brain structure and function, dysregulation of the hypothalamic-pituitary-adrenal (HPA) axis, and emerging epigenetic evidence.: A comprehensive literature search (170 articles) was conducted across PubMed, Scopus, Web of Science, and PsycINFO, including studies published between 1 January 2000 to 31 March 2025. Relevant empirical and review articles were selected based on methodological rigor, relevance to executive functioning, and focus on child neglect.: Evidence reveals that neglect disrupts key neural circuits, particularly those involving the prefrontal cortex and amygdala, leading to deficits in attention, working memory, impulse control, and cognitive flexibility. Chronic stress associated with neglect also induces HPA axis dysregulation and elevated cortisol levels, which further compromise neural plasticity. Additionally, epigenetic modifications appear to mediate long-term cognitive and emotional consequences.: Childhood neglect represents a distinct and critical risk factor for executive dysfunction. Understanding the neurodevelopmental consequences of neglect is essential for developing targeted prevention strategies and therapeutic interventions aimed at supporting cognitive resilience in affected populations.","systematic review","Biomedicines","1","10.3390/biomedicines13071565","https://consensus.app/papers/neglect-and-neurodevelopment-a-narrative-review-herrero-rold%C3%A1n-mart%C3%ADn-rodr%C3%ADguez/0bf725f1d1f35c009d74e88c01e5828d/"
"Structural Plasticity of the Hippocampus in Neurodegenerative Diseases","Structural plasticity in the hippocampus plays a crucial role in neurodegenerative diseases, such as Alzheimer's, Parkinson's, Huntington's, and multiple sclerosis, and understanding its dysfunctions can guide future research.","Poornima D. E. Weerasinghe-Mudiyanselage, M. Ang, Sohi Kang, Joong-Sun Kim, Changjong Moon",2022,65,"Neuroplasticity is the capacity of neural networks in the brain to alter through development and rearrangement. It can be classified as structural and functional plasticity. The hippocampus is more susceptible to neuroplasticity as compared to other brain regions. Structural modifications in the hippocampus underpin several neurodegenerative diseases that exhibit cognitive and emotional dysregulation. This article reviews the findings of several preclinical and clinical studies about the role of structural plasticity in the hippocampus in neurodegenerative diseases, including Alzheimer's disease, Parkinson's disease, Huntington's disease, and multiple sclerosis. In this study, literature was surveyed using Google Scholar, PubMed, Web of Science, and Scopus, to review the mechanisms that underlie the alterations in the structural plasticity of the hippocampus in neurodegenerative diseases. This review summarizes the role of structural plasticity in the hippocampus for the etiopathogenesis of neurodegenerative diseases and identifies the current focus and gaps in knowledge about hippocampal dysfunctions. Ultimately, this information will be useful to propel future mechanistic and therapeutic research in neurodegenerative diseases.","systematic review","International Journal of Molecular Sciences","1","10.3390/ijms23063349","https://consensus.app/papers/structural-plasticity-of-the-hippocampus-in-weerasinghe-mudiyanselage-ang/94408682edcc5c959adf919f34b756f4/"
"Effects of physical exercise on Irisin and BDNF concentrations, and their relationship with cardiometabolic and mental health of individuals with Metabolic Syndrome: A Systematic Review","Physical exercise significantly impacts Irisin and BDNF levels, which influence metabolic and mental health in individuals with Metabolic Syndrome.","Wilder Villamil-Parra, Luisa Moscoso-Loaiza",2024,20,"","systematic review","Experimental Gerontology","1","10.1016/j.exger.2024.112640","https://consensus.app/papers/effects-of-physical-exercise-on-irisin-and-bdnf-villamil-parra-moscoso-loaiza/8033e11c709f597f8c9a01d6cc56f1ed/"
"Innovative Approaches and Therapies to Enhance Neuroplasticity and Promote Recovery in Patients With Neurological Disorders: A Narrative Review","Innovative therapies like cognitive training and virtual reality show promise to enhance neuroplasticity and promote recovery in patients with neurological disorders.","J. Kumar, Tirath Patel, Fnu Sugandh, Jyotishna Dev, Umesh Kumar, Maham Adeeb, M. Kachhadia, P. Puri, Fnu Prachi, M. U. Zaman, Satesh Kumar, G. Varrassi, Abdul Rehman Shah Syed",2023,73,"Brain rehabilitation and recovery for people with neurological disorders, such as stroke, traumatic brain injury (TBI), and neurodegenerative diseases, depend mainly on neuroplasticity, the brain's capacity to restructure and adapt. This literature review aims to look into cutting-edge methods and treatments that support neuroplasticity and recovery in these groups. A thorough search of electronic databases revealed a wide range of research and papers investigating several neuroplasticity-targeting methods, such as cognitive training, physical activity, non-invasive brain stimulation, and pharmaceutical interventions. The results indicate that these therapies can control neuroplasticity and improve motor, mental, and sensory function. In addition, cutting-edge approaches, such as virtual reality (VR) and brain-computer interfaces (BCIs), promise to increase neuroplasticity and foster rehabilitation. However, many issues and restrictions still need to be resolved, including the demand for individualized treatments and the absence of defined standards. In conclusion, this review emphasizes the significance of neuroplasticity in brain rehabilitation. It identifies novel strategies and treatments that promise to enhance recovery in patients with neurological illnesses. Future studies should concentrate on improving these therapies and developing evidence-based standards to direct clinical practice and enhance outcomes for this vulnerable population.","systematic review","Cureus","","10.7759/cureus.41914","https://consensus.app/papers/innovative-approaches-and-therapies-to-enhance-kumar-patel/11fb524677825613a7e7bf36339471a4/"
"Role of sleep and neurochemical biomarkers in synaptic plasticity related to neurological and psychiatric disorders: A scoping review","Sleep parameters and neurochemical biomarkers play a role in neuroplasticity changes related to neurological and psychiatric disorders, influencing cognitive function and guiding potential therapeutic interventions.","Johann Emilio Gonzales Embang, Ying Hui Valerie Tan, Y. Ng, Gerard Jude Ponce Loyola, Lik-Wei Wong, Yuqing Guo, Yanhong Dong",2024,7,"Sleep is vital for maintaining physical and mental well-being, impacting cognitive functions like memory and learning through neuroplasticity. Sleep disturbances prevalent in neurological and psychiatric disorders exacerbate cognitive decline, imposing societal burdens. Exploring the relationship between sleep and neuroplasticity elucidates the mechanisms influencing cognition, particularly amidst the prevalent sleep disturbances in these clinical populations. While existing reviews provide valuable insights, gaps remain in understanding the neurophysiological mechanisms underlying sleep and cognitive function. This scoping review aims to investigate the characteristic patterns of sleep parameters and neurochemical biomarkers in reflecting neuroplasticity changes related to neurological and psychiatric disorders and to explore how these markers interact and influence cognition at the molecular level. Studies involving adults and older adults were included, excluding animal models and the paediatric population. Selected studies explored the relationship between sleep parameter or neurochemical biomarker changes and cognitive impairment, reflecting underlying neuroplasticity changes. Peer-reviewed articles, clinical trials, theses, and dissertations in English were included while excluding secondary research and non-peer-reviewed sources. A three-step search strategy was executed following the updated Joanna Briggs Institute methodology for scoping reviews. Published studies were retrieved from nine databases, grey literature, expert recommendations, and hand-searching of the included studies' bibliography. A basic qualitative content synthesis of 34 studies was conducted per JBI's scoping review guidance. Slow-wave and Rapid-Eye Movement sleep, sleep spindles, sleep cycle disruption, K-Complex(KC) density, Hippocampal sEEG, BDNF, IL-6, iNOS mRNA expression, plasma serotonin, CSF Aβ-42, t-tau and p-tau proteins, and serum cortisol revealed associations with cognitive dysfunction. Examining the relationship between sleep parameters, neurochemical biomarkers, and cognitive function reveals neuronal mechanisms that guide potential therapeutic interventions and enhance quality patient care.","systematic review","Journal of Neurochemistry","1","10.1111/jnc.16270","https://consensus.app/papers/role-of-sleep-and-neurochemical-biomarkers-in-synaptic-embang-tan/ec2a059e747f58069452829d105fe8eb/"
"Non-invasive brain stimulation combined with three rehabilitation approaches for cognitive and emotional well-being in Parkinson’s patients","Non-invasive brain stimulation combined with cognitive rehabilitation improves cognitive function in Parkinson's patients, while combined motor-cognitive rehabilitation enhances emotional well-being.","Qianqian Fan, Xinyu Lin, Haojie Li, Lan Li",2025,0,"Parkinson's disease progressively impairs both motor and non-motor functions, with over 60% of patients developing cognitive decline and nearly half suffering from depression or anxiety. While dopaminergic therapies inadequately address these symptoms, traditional rehabilitation shows inconsistent results due to impaired neuroplasticity. Non-invasive brain stimulation (tDCS/rTMS) may enhance rehabilitation by modulating neural activity, but the optimal combined approaches remain unclear. This study evaluates three rehabilitation strategies paired with brain stimulation to improve cognitive and emotional outcomes in Parkinson's patients. We systematically searched PubMed, Web of Science, EMBASE, Cochrane Library, and China National Knowledge Infrastructure (CNKI), ultimately including 7 randomized controlled trials (15 interventions, = 325 Parkinson's patients). Outcomes assessed cognitive function and emotional well-being measures. Using STATA 18.0, we conducted a network meta-analysis to evaluate relative intervention effects and assess consistency between direct/indirect evidence. Results visualized through network plots and ranked by SUCRA probabilities. The analysis revealed that cognitive rehabilitation combined with non-invasive brain stimulation (CR) showed superior efficacy for cognitive improvement (SMD = 4.88, 95% CI [-1.91, 11.67]; SUCRA = 81.2), while combined motor-cognitive rehabilitation (MCR) excelled in emotional well-being (SMD = 4.76, 95% CI [2.70, 6.82], < 0.00001; SUCRA = 99.5). CR for cognitive benefits and MCR for emotional regulation, with CR demonstrating the most stable treatment effects. This study demonstrates that non-invasive brain stimulation combined with cognitive rehabilitation (CR) is the most effective approach for improving cognitive function in Parkinson's patients, while combined motor-cognitive rehabilitation (MCR) shows particular efficacy for emotional well-being. The findings support personalized intervention strategies: CR for cognitive impairment and MCR for emotional symptoms. Future research should optimize combined protocols to enhance synergistic effects while minimizing patient burden. This evidence-based recommendation provides important guidance for clinical practice in managing Parkinson's non-motor symptoms.","meta-analysis","Frontiers in Neurology","2","10.3389/fneur.2025.1670778","https://consensus.app/papers/noninvasive-brain-stimulation-combined-with-three-fan-lin/1dfe3f4dd24d5d249363c0d2b074d9b8/"
