Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Mindfulness-based interventions in the workplace: An inclusive systematic review and meta-analysis of their impact upon wellbeing","Mindfulness-based interventions in the workplace moderately reduce stress, anxiety, distress, depression, and burnout, but have no effect on emotional regulation.","T. Lomas, J. C. Medina, Itai Ivtzan, Silke Rupprecht, F. Eiroa-Orosa",2018,188,"ABSTRACT Given the demanding nature of many professions, efforts are ongoing to develop initiatives to improve occupational wellbeing, including mindfulness-based interventions (MBIs). To assess the efficacy of MBIs, meta-analytic procedures were conducted on 35 randomized controlled trials derived from an earlier inclusive systematic literature search (covering all occupations, MBIs, and wellbeing-related outcomes). Mindfulness had moderate effects on deficit-based outcomes such as stress (SMD = −0.57), anxiety (SMD = −0.57), distress (SMD = −0.56), depression (SMD = −0.48), and burnout (SMD = −0.36), and moderate to small effects on asset-based outcomes like health (SMD = 0.63), job performance (SMD = 0.43), compassion and empathy (SMD = 0.42), mindfulness (SMD = 0.39), and positive wellbeing (SMD = 0.36), while no effects were observed for emotional regulation. However, the quality of the studies was inconsistent, suggesting more high-quality randomised controlled trials are needed.","meta-analysis","The Journal of Positive Psychology","1","10.1080/17439760.2018.1519588","https://consensus.app/papers/mindfulnessbased-interventions-in-the-workplace-an-lomas-medina/62f353bcf56a5378abbce468cf0cc037/"
"Emotion-Related Constructs Engaged by Mindfulness-Based Interventions: a Systematic Review and Meta-analysis","Mindfulness-based interventions significantly improve emotion-related processing, with MBCT showing stronger effects than MBSR, but not outperforming active controls in any analyses.","Elizabeth A. Hoge, Rebecca L. Acabchuk, Hannah J. Kimmel, Ethan Moitra, Willoughby B. Britton, Travis Dumais, R. Ferrer, S. Lazar, David R. Vago, J. Lipsky, Zev Schuman-Olivier, Aya Cheaito, Lauren Sager, Sarah Peters, Hadley Rahrig, Pamela Acero, Jodi Scharf, E. Loucks, C. Fulwiler",2020,38,"Mindfulness-based interventions (MBIs) have been widely implemented to improve self-regulation behaviors, often by targeting emotion-related constructs to facilitate change. Yet the degree to which MBIs engage specific measures of emotion-related constructs has not been systematically examined. Using advanced meta-analytic techniques, this review examines construct and measurement engagement in trials of adults that used standardized applications of the two most established MBIs: Mindfulness-Based Stress Reduction (MBSR) and Mindfulness-Based Cognitive Therapy (MBCT), or modified variations of these interventions that met defined criteria. Seventy-two studies (=7,378) were included (MBSR=47, MBCT= 21, Modified=4). MBIs led to significant improvement in emotion-related processing overall, compared to inactive controls (=0.58;=36), and in all constructs assessed: depression (=0.66;=26), anxiety (=0.63;=19), combined mental health (=0.75;=7 ) and stress (=0.44;=11). Reactions to pain, mood states, emotion regulation, and biological measures lacked sufficient data for analysis. MBIs did not outperform active controls in any analyses. Measurement tool and population-type did not moderate results, but MBI-type did, in that MBCT showed stronger effects than MBSR, although these effects were driven by a small number of studies. This review is the first to examine the full scope of emotion-related measures relevant to self-regulation, to determine which measures are most influenced by MBCT/MBSR. Compared to extant reviews, which typically focused on MBI outcomes, this work examined mechanistic processes based on measurement domains and tools. While effect sizes were similar among measurement tools, this review also includes a descriptive evaluation of measures and points of caution, providing guidance to MBI researchers and clinicians for selection of emotion-related measurement tools.","meta-analysis","Mindfulness","1","10.1007/s12671-020-01561-w","https://consensus.app/papers/emotionrelated-constructs-engaged-by-mindfulnessbased-hoge-acabchuk/7e2709d513505c3bba277345c725d5a0/"
"The efficacy of mindfulness meditation apps in enhancing users' well-being and mental health related outcomes: a meta-analysis of randomized controlled trials.","Mindfulness apps show promise in improving well-being and mental-health, but results should be interpreted cautiously due to limited evidence and heterogeneity in randomized controlled trials.","Éva Gál, Simona Stefan, I. Cristea",2020,207,"","meta-analysis","Journal of affective disorders","1","10.1016/j.jad.2020.09.134","https://consensus.app/papers/the-efficacy-of-mindfulness-meditation-apps-in-enhancing-g%C3%A1l-stefan/b68289f19048570d8767628fdfac2b46/"
"Research Review: The effects of mindfulness‐based interventions on cognition and mental health in children and adolescents – a meta‐analysis of randomized controlled trials","Mindfulness-based interventions (MBIs) show significant positive effects on mental health and wellbeing in children and adolescents when assessed using randomized, controlled trials.","D. Dunning, K. Griffiths, W. Kuyken, C. Crane, L. Foulkes, J. Parker, T. Dalgleish",2018,443,"Mindfulness based interventions (MBIs) are an increasingly popular way of attempting to improve the behavioural, cognitive and mental health outcomes of children and adolescents, though there is a suggestion that enthusiasm has moved ahead of the evidence base. Most evaluations of MBIs are either uncontrolled or nonrandomized trials. This meta-analysis aims to establish the efficacy of MBIs for children and adolescents in studies that have adopted a randomized, controlled trial (RCT) design. A systematic literature search of RCTs of MBIs was conducted up to October 2017. Thirty-three independent studies including 3,666 children and adolescents were included in random effects meta-analyses with outcome measures categorized into cognitive, behavioural and emotional factors. Separate random effects meta-analyses were completed for the seventeen studies (n = 1,762) that used an RCT design with an active control condition. Across all RCTs we found significant positive effects of MBIs, relative to controls, for the outcome categories of Mindfulness, Executive Functioning, Attention, Depression, Anxiety/Stress and Negative Behaviours, with small effect sizes (Cohen's d), ranging from .16 to .30. However, when considering only those RCTs with active control groups, significant benefits of an MBI were restricted to the outcomes of Mindfulness (d = .42), Depression (d = .47) and Anxiety/Stress (d = .18) only. This meta-analysis reinforces the efficacy of using MBIs for improving the mental health and wellbeing of youth as assessed using the gold standard RCT methodology. Future RCT evaluations should incorporate scaled-up definitive trial designs to further evaluate the robustness of MBIs in youth, with an embedded focus on mechanisms of action.","meta-analysis","Journal of Child Psychology and Psychiatry, and Allied Disciplines","1","10.1111/jcpp.12980","https://consensus.app/papers/research-review-the-effects-of-mindfulness%E2%80%90based-dunning-griffiths/ac65fb2b54cc5e4f98fdc56e113cab6e/"
"New Evidence in the Booming Field of Online Mindfulness: An Updated Meta-analysis of Randomized Controlled Trials","Online mindfulness-based interventions (MBIs) show moderate to significant improvements in mental health outcomes for depression, stress, and mindfulness, with potential for long-term benefits.","Marion Sommers-Spijkerman, Judith Austin, E. Bohlmeijer, Wendy T. M. Pots",2021,121,"There is a need to regularly update the evidence base on the effectiveness of online mindfulness-based interventions (MBIs), especially considering how fast this field is growing and developing. This study presents an updated meta-analysis of randomized controlled trials assessing the effects of online MBIs on mental health and the potential moderators of these effects. We conducted a systematic literature search in PsycINFO, PubMed, and Web of Science up to December 4, 2020, and included 97 trials, totaling 125 comparisons. Pre-to-post and pre-to-follow-up between-group effect sizes (Hedges g) were calculated for depression, anxiety, stress, well-being, and mindfulness using a random effects model. The findings revealed statistically significant moderate pre-to-post effects on depression (g=0.34, 95% CI 0.18-0.50; P<.001), stress (g=0.44, 95% CI 0.32-0.55; P<.001), and mindfulness (g=0.40, 95% CI 0.30-0.50; P<.001) and small effects on anxiety (g=0.26, 95% CI 0.18-0.33; P<.001). For well-being, a significant small effect was found only when omitting outliers (g=0.22, 95% CI 0.15-0.29; P<.001) or low-quality studies (g=0.26, 95% CI 0.12-0.41; P<.001). Significant but small follow-up effects were found for depression (g=0.25, 95% CI 0.12-0.38) and anxiety (g=0.23, 95% CI 0.13-0.32). Subgroup analyses revealed that online MBIs resulted in higher effect sizes for stress when offered with guidance. In terms of stress and mindfulness, studies that used inactive control conditions yielded larger effects. For anxiety, populations with psychological symptoms had higher effect sizes. Adherence rates for the interventions ranged from 35% to 92%, but most studies lacked clear definitions or cut-offs. Our findings not only demonstrate that online MBIs are booming but also corroborate previous findings that online MBIs are beneficial for improving mental health outcomes in a broad range of populations. To advance the field of online MBIs, future trials should pay specific attention to methodological quality, adherence, and long-term follow-up measurements.","meta-analysis","JMIR Mental Health","1","10.2196/28168","https://consensus.app/papers/new-evidence-in-the-booming-field-of-online-mindfulness-an-sommers-spijkerman-austin/a6e2f119137e574fb3724477c64db2b5/"
"Improvements in Stress, Affect, and Irritability Following Brief Use of a Mindfulness-based Smartphone App: A Randomized Controlled Trial","Brief mindfulness training delivered via smartphone apps significantly improves psychosocial well-being, reducing stress, irritability, and affect.","Marcos Economides, Janis Martman, M. Bell, Brad Sanderson",2018,202,"Mindfulness training, which involves observing thoughts and feelings without judgment or reaction, has been shown to improve aspects of psychosocial well-being when delivered via in-person training programs such as mindfulness-based stress reduction (MBSR) and mindfulness-based cognitive therapy (MBCT). Less is known about the efficacy of digital training mediums, such as smartphone apps, which are rapidly rising in popularity. In this study, novice meditators were randomly allocated to an introductory mindfulness meditation program or to a psychoeducational audiobook control featuring an introduction to the concepts of mindfulness and meditation. The interventions were delivered via the same mindfulness app, were matched across a range of criteria, and were presented to participants as well-being programs. Affect, irritability, and two distinct components of stress were measured immediately before and after each intervention in a cohort of healthy adults. While both interventions were effective at reducing stress associated with personal vulnerability, only the mindfulness intervention had a significant positive impact on irritability, affect, and stress resulting from external pressure (between group Cohen's = 0.44, 0.47, 0.45, respectively). These results suggest that brief mindfulness training has a beneficial impact on several aspects of psychosocial well-being, and that smartphone apps are an effective delivery medium for mindfulness training.","rct","Mindfulness","1","10.1007/s12671-018-0905-4","https://consensus.app/papers/improvements-in-stress-affect-and-irritability-following-economides-martman/2ad00bf72f7250f784776258a61e43ed/"
"A New Second-Generation Mindfulness-Based Intervention Focusing on Well-Being: A Randomized Control Trial of Mindfulness-Based Positive Psychology","Mindfulness-based positive psychology (MBPP) effectively improves well-being by reducing negative emotions and enhancing environmental mastery, with self-compassion and negative attitudes playing key roles.","Yua Zheng, Jingyi Zhou, Xianglong Zeng, Mingyan Jiang, T. Oei",2022,22,"Second-generation mindfulness-based interventions (SG-MBIs) align well with positive psychology philosophy and practices, but trials of SG-MBIs have largely focused on ill-being. This study developed a mindfulness-based positive psychology (MBPP) intervention integrating positive psychology with an SG-MBI to enhance well-being. A randomized control trial was performed to compare MBPP with a waitlist condition among 138 Chinese participants. The results showed that MBPP significantly reduced negative emotions for subjective well-being and significantly improved environmental mastery for psychological well-being. Improvements in self-compassion and negative attitudes but not avoidance, mediated changes in well-being. Changes in positive emotions, positive relations, and awareness were associated with the amount of meditation practice. These findings showed that MBPP is promising for improving well-being and that the positive psychology components play important roles. Broadly, the study illustrated that positive psychology and SG-MBIs can be effectively integrated, and it supported the further application of SG-MBIs from the positive psychology perspective. The online version contains supplementary material available at 10.1007/s10902-022-00525-2.","rct","Journal of Happiness Studies","1","10.1007/s10902-022-00525-2","https://consensus.app/papers/a-new-secondgeneration-mindfulnessbased-intervention-zheng-zhou/6cb20d147305515cad2f67b95eb75f97/"
"8-week Mindfulness Based Stress Reduction induces brain changes similar to traditional long-term meditation practice – A systematic review","The 8-week Mindfulness Based Stress Reduction program induces functional and structural changes in the brain, similar to traditional meditation practice, and improves emotion regulation in the amygdala.","R. Gotink, R. Meijboom, M. Vernooij, Marion Smits, M. M. Hunink",2016,117,"","systematic review","Brain and Cognition","1","10.1016/j.bandc.2016.07.001","https://consensus.app/papers/8week-mindfulness-based-stress-reduction-induces-brain-gotink-meijboom/8016ecd9215f599bae578bed45f7bc95/"
"Effectiveness of mindfulness-based interventions on the well-being of healthcare workers: a systematic review and meta-analysis","Mindfulness-based interventions can short-term reduce stress-related symptoms in healthcare workers, but long-term effects vary and are not consistently sustained.","Natasha Yixuan Ong, Finn Jing Jie Teo, Jane Zi Ying Ee, C. E. Yau, J. Thumboo, Hiang Khoon Tan, Q. X. Ng",2024,49,"Growing evidence attests to the efficacy of mindfulness-based interventions (MBIs), but their effectiveness for healthcare workers remains uncertain. To evaluate the evidence for MBIs in improving healthcare workers' psychological well-being. A systematic literature search was conducted on Medline, Embase, Cumulative Index for Nursing and Allied Health Literature, PsycINFO and Cochrane Central Register of Controlled Trials up to 31 August 2022 using the keywords 'healthcare worker', 'doctor', 'nurse', 'allied health', 'mindfulness', 'wellness', 'workshop' and 'program'. Randomised controlled trials with a defined MBI focusing on healthcare workers and quantitative outcome measures related to subjective or psychological well-being were eligible for inclusion. R V.4.0.3 was used for data analysis, with the standardised mean difference as the primary outcome, employing DerSimonian and Laird's random effects model. Grading of Recommendations, Assessment, Development and Evaluation framework was used to evaluate the quality of evidence. Cochrane's Risk of Bias 2 tool was used to assess the risk of bias in the included studies. A total of 27 studies with 2506 participants were included, mostly from the USA, involving various healthcare professions. MBIs such as stress reduction programmes, apps, meditation and training showed small to large effects on anxiety, burnout, stress, depression, psychological distress and job strain outcomes of the participants. Positive effects were also seen in self-compassion, empathy, mindfulness and well-being. However, long-term outcomes (1 month or longer postintervention) varied, and the effects were not consistently sustained. MBIs offer short-term benefits in reducing stress-related symptoms in healthcare workers. The review also highlights limitations such as intervention heterogeneity, reduced power in specific subgroup analyses and variable study quality. CRD42022353340.","meta-analysis","General Psychiatry","1","10.1136/gpsych-2023-101115","https://consensus.app/papers/effectiveness-of-mindfulnessbased-interventions-on-the-ong-teo/a2f9d9d8abfe5a9ebb0542f057c5babd/"
"Mindfulness-based stress reduction for healthy individuals: A meta-analysis.","Mindfulness-based stress reduction is moderately effective in reducing stress, depression, anxiety, and distress and improving quality of life in healthy individuals.","B. Khoury, M. Sharma, S. Rush, C. Fournier",2015,1469,"","meta-analysis","Journal of psychosomatic research","1","10.1016/j.jpsychores.2015.03.009","https://consensus.app/papers/mindfulnessbased-stress-reduction-for-healthy-khoury-sharma/e88948a56e445c58a718fcd788b4fca8/"
"Effectiveness of mindfulness-based interventions on psychological well-being, burnout and post-traumatic stress disorder among nurses: A systematic review and meta-analysis.","Mindfulness-based interventions can effectively reduce psychological distress, stress, depression, and some dimensions of burnout among nurses, but more methodologically sound research is needed.","Hadassah Joann Ramachandran, Muhammad Shaheed Bin Mahmud, Priyadharshni Rajendran, Ying Jiang, li cheng, Wenru Wang",2022,58,"The aim of this study was to investigate the effectiveness of mindfulness-based interventions on psychological well-being, burnout and post-traumatic stress disorder symptoms among working registered nurses. Nurses account for nearly half of the global healthcare workforce and are considered significant contributors in multi-disciplinary healthcare teams. Yet, nurses face high levels of psychological distress, leading to burnout and post-traumatic stress disorder. Mindfulness-based training is a strategy that has been introduced to foster a state of awareness of present physical, emotional and cognitive experiences to regulate behaviour. This systematic review of randomised controlled trials was designed according to PRISMA guidelines. Eligible studies were screened and extracted. Methodological quality was evaluated by two researchers, independently. RevMan 5.4 was used to conduct the meta-analysis. Fourteen studies including a total of 1077 nurses were included, of which only eleven were included in the meta-analysis as the remaining had missing or incomplete data. Meta-analysis revealed that MBI was more effective than passive comparators in reducing psychological distress, stress, depression and burnout-personal accomplishment. When compared to active comparators, MBI was also found to be more effective in reducing psychological distress and was as effective in reducing stress, anxiety, depression and burnout. Evidence on the effects of MBIs on PTSD was scarce. Mindfulness-based interventions can effectively reduce psychological distress, stress, depression and some dimensions of burnout. However, evidence remains scarce in the literature. There is a need for more methodologically sound research on mindfulness-based training among nurses. An important aspect that relates to the success of mindfulness-based interventions is the continued and dedicated individual practice of the skills taught during mindfulness training amidst demanding clinical work environments. Therefore, relevant support for nurses must be accounted for in the planning, design and implementation of future mindfulness-based interventions.","meta-analysis","Journal of clinical nursing","1","10.1111/jocn.16265","https://consensus.app/papers/effectiveness-of-mindfulnessbased-interventions-on-ramachandran-mahmud/f4b562b49e2958f68d10195e3b21d31f/"
"Comparing impacts of meditation training in focused attention, open monitoring, and mindfulness‐based cognitive therapy on emotion reactivity and regulation: Neural and subjective evidence from a dismantling study","Mindfulness-based cognitive therapy (MBCT) may benefit more from focused attention training than open monitoring, leading to changes in emotional reactivity and regulation.","K. Brown, D. Berry, Kristina Eichel, Polina Beloborodova, Hadley Rahrig, Willoughby B. Britton",2022,24,"Commonly conducted mindfulness-based trainings such as Mindfulness-based Stress Reduction (MBSR) and Mindfulness-based Cognitive Therapy (MBCT) highlight training in two key forms of meditation: focused attention (FA) and open monitoring (OM). Largely unknown is what each of these mindfulness practices contributes to emotional and other important training outcomes. This dismantling trial compared the effects of structurally equivalent trainings in MBCT, FA, and OM on neural and subjective markers of emotional reactivity and regulation among community adults, with the aim to better understand which forms of training represent active ingredients in mindfulness trainings. Participants with varying levels of depressive symptoms were randomized to one of the three trainings. Before and after each 8-week training, N = 89 participants completed a modified version of the Emotional Reactivity and Regulation Task while electroencephalographic (EEG) and self-reported emotional responses to negative, positive, and neutral photographic images were collected. Examination of EEG-based frontal alpha band asymmetry during passive viewing (reactivity) and active regulation phases of the task showed that FA and MBCT trainings produced significant leftward hemispheric shifts in frontal alpha asymmetry, commonly associated with a shift toward approach-based positive affect. Self-reported emotional responses to negative images corroborated these results, suggesting salutary changes in both emotional reactivity and regulation. OM training had limited beneficial effects, restricted to the subjective outcomes. The findings suggest that MBCT may derive its greatest benefit from training in FA rather than OM. Discussion highlights the potential value of FA training for emotional health.","rct","Psychophysiology","1","10.1111/psyp.14024","https://consensus.app/papers/comparing-impacts-of-meditation-training-in-focused-brown-berry/35a2e975c7a258baad037cbe290ffc59/"
"Effects of mindfulness‐based interventions on neuropsychiatric symptoms and psychological well‐being on people with subjective cognitive decline and mild cognitive impairment: A meta‐analysis","Mindfulness-based interventions may improve anxiety, stress, and quality of life in individuals with subjective cognitive decline and mild cognitive impairment, but more rigorous randomized controlled trials are needed for definitive conclusions.","Lin Rose Sin Yi, Su Jing Jing, Abu-Odah Hammoda, Bayuo Jonathan",2023,10,"Neuropsychiatric symptoms (NPS) are highly prevalent in individuals with subjective cognitive decline (SCD) and mild cognitive impairment (MCI), and are strongly linked to accelerated cognitive decline and dementia onset. While mindfulness-based interventions have shown promise in improving psychological well-being in clinical and community settings, their efficacy for individuals in these pre-dementia stages remains unclear. This meta-analysis examined the effects of mindfulness-based interventions on NPS and psychological outcomes in these preclinical cohorts. Eligible studies were retrieved from PubMed, EMBASE, JBI EPB, Web of Science, and Cochrane library. Two independent researchers conducted the literature search and data extraction. Cochrane Risk-of-Bias Assessment Tool was used to assess the methodological quality of included studies. Quality of evidence was evaluated using the GRADE approach. Intervention effects were estimated by Hedge's g and 95% confidence interval (CI). A total of 18 randomized controlled trials (including 974 participants from 21 studies) were included in the meta-analysis. The results demonstrated statistically significant immediate post-intervention effects of mindfulness-based interventions on anxiety (g = -0.30, 95% CI -0.49 to -0.11), stress (g = -0.58, 95% CI -0.91 to -0.24), and quality of life (g = 0.50, 95% CI 0.12-0.87). However, no significant effects were found for depression, apathy, mindfulness, and stress-related biomarkers. Follow-up data analysis also did not reveal significant effects for depression and anxiety. The findings of this meta-analysis suggest that mindfulness-based interventions may improve anxiety, stress, and quality of life in individuals with SCD and MCI. However, more rigorous randomized controlled trials with larger sample sizes and evaluation using physiological parameters are needed to establish more definitive conclusions. Future interventions could consider incorporating cognitive training and health education to address the specific needs of the pre-dementia population. PROSPERO: CRD42022359906.","meta-analysis","International Journal of Geriatric Psychiatry","1","10.1002/gps.5986","https://consensus.app/papers/effects-of-mindfulness%E2%80%90based-interventions-on-yi-jing/2d592b302cbb5ca385ff6ee9b1e8c654/"
