Title,Takeaway,Authors,Year,Citations,Abstract,Study Type,Journal,Journal SJR Quartile,DOI,Consensus Link
"Cultivating Subjective Well-Being through Positive Psychological Interventions","Positive Psychological Interventions (PPIs) can improve subjective well-being and happiness in diverse populations by increasing optimism, gratitude, strengths, savoring, empathy, and kindness.","S. Oishi",2021,18,"Positive Psychological Interventions are activities that have been demonstrated to cause a positive change in a population by increasing a positive variable (e.g., optimism). Although these activities come in a variety of forms and focus on a wide range of positive variables, researchers tend to concentrate their efforts on seven popular and well-researched categories of PPIs that are as follows: meaning, gratitude, strengths, savoring, optimism, empathy, and kindness. Collectively, the PPIs in these domains have been shown to alleviate depressive symptoms, increase pro-social spending and social connectedness, reduce suicidal ideation, increase subjective well-being or happiness, and many other positive changes across diverse populations. Still, there are many questions that warrant discussion for future research such as sex and cultural differences, long-term effects, and antithetical or unexpected reactions to activities. Along with examining these benefits and critiques of PPIs, we discuss the background and state of replicability for each domain.","","","","","https://consensus.app/papers/cultivating-subjective-wellbeing-through-positive-oishi/6292684664f05457ade39a2c51da3889/"
"Can We Increase Psychological Well-Being? The Effects of Interventions on Psychological Well-Being: A Meta-Analysis of Randomized Controlled Trials","Behavioral interventions can improve psychological well-being, with face-to-face interventions being the most promising option.","L. A. Weiss, G. Westerhof, E. Bohlmeijer",2016,315,"There is a rapidly growing interest in psychological well-being (PWB) as outcome of interventions. Ryff developed theory-based indicators of PWB that are consistent with a eudaimonic perspective of happiness. Numerous interventions have been developed with the aim to increase PWB. However, the effects on PWB measured as coherent outcome have not been examined across studies yet. This meta-analysis of randomized controlled trials of behavioral interventions aims to answer the question whether it is possible to enhance PWB. A systematic literature search was performed in PsycINFO, Cochrane and Web of Science. To be included, studies had to be randomized controlled trials of behavioral interventions with psychological well-being as primary or secondary outcome measure, measured with either Ryff's Psychological Well-Being Scales or the Mental Health Continuum-Short Form. The meta-analysis was performed using a random effects model. From the 2,298 articles found, 27 met the inclusion criteria. The included studies involved 3,579 participants. We found a moderate effect (Cohen's d = 0.44; z = 5.62; p < .001). Heterogeneity between the studies was large (Q (26) = 134.12; p < .001; I2 = 80.62). At follow-up after two to ten months, a small but still significant effect size of 0.22 was found. There was no clear indication of publication bias. Interventions were more effective in clinical groups and when they were delivered individually. Effects were larger in studies of lower quality. It appears to be possible to improve PWB with behavioral interventions. The results are promising for the further development and implementation of interventions to promote PWB. Delivering interventions face-to-face seems to be the most promising option. We recommend to keep including clinical groups in the research of psychological well-being. Heterogeneity is a limitation of the study and there is need for more high-quality studies.","meta-analysis","PLoS ONE","1","10.1371/journal.pone.0158092","https://consensus.app/papers/can-we-increase-psychological-wellbeing-the-effects-of-weiss-westerhof/1097cd2d5de15f8981a478f5257e3a6c/"
"Application of Positive Psychology in Digital Interventions for Children, Adolescents, and Young Adults: Systematic Review and Meta-Analysis of Controlled Trials","Positive psychology interventions (PPIs) on digital platforms can improve well-being and mitigate ill-being symptoms in children, adolescents, and young adults.","S. Saboor, Adrián A Medina, L. Marciano",2024,17,"The rising prevalence of mental health issues in children, adolescents, and young adults has become an escalating public health issue, impacting approximately 10%-20% of young people on a global scale. Positive psychology interventions (PPIs) can act as powerful mental health promotion tools to reach wide-ranging audiences that might otherwise be challenging to access. This increased access would enable prevention of mental disorders and promotion of widespread well-being by enhancing self-efficacy, thereby supporting the achievement of tangible objectives. We aimed to conduct a comprehensive synthesis of all randomized controlled trials and controlled trials involving children, adolescents, and young adults, encompassing both clinical and nonclinical populations, to comprehensively evaluate the effectiveness of digital PPIs in this age group. After a literature search in 9 electronic databases until January 12, 2023, and gray literature until April 2023, we carried out a systematic review of 35 articles, of which 18 (51%) provided data for the meta-analysis. We included randomized controlled trials and controlled trials mainly based on web-based, digital, or smartphone-based interventions using a positive psychology framework as the main component. Studies included participants with a mean age of <35 years. Outcomes of PPIs were classified into indicators of well-being (compassion, life satisfaction, optimism, happiness, resilience, emotion regulation and emotion awareness, hope, mindfulness, purpose, quality of life, gratitude, empathy, forgiveness, motivation, and kindness) and ill-being (depression, anxiety, stress, loneliness, and burnout). PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) guidelines were used for the selection of studies and data extraction. Quality assessment was performed following the CONSORT (Consolidated Standards of Reporting Trials) guidelines. For well-being outcomes, meta-analytic results showed that PPIs augmented the feeling of purpose, gratitude, and hope (Hedges g=0.555), compassion (Hedges g=0.447), positive coping behaviors (Hedges g=0.421), body image-related outcomes (Hedges g=0.238), and positive mindset predisposition (Hedges g=0.304). For ill-being outcomes, PPIs reduced cognitive biases (Hedges g=-0.637), negative emotions and mood (Hedges g=-0.369), and stress levels (Hedges g=-0.342). Of note, larger effect sizes were found when a waiting list control group was considered versus a digital control group. A funnel plot showed no publication bias. Meta-regression analyses showed that PPIs tended to show a larger effect size on well-being outcomes in studies including young adults, whereas no specific effect was found for ill-being outcomes. Revised evidence suggests that PPIs benefit young people's well-being and mitigate ill-being symptoms. Digital platforms offer a unique way to address their mental health challenges, although not without limitations. Future research should explore how they work for the needs of the young population and further examine what specific PPIs or combination of interventions is most beneficial with respect to other digital control groups. PROSPERO International Prospective Register of Systematic Reviews CRD42023420092; https://www.crd.york.ac.uk/prospero/display_record.php?RecordID=420092.","meta-analysis","JMIR Mental Health","1","10.2196/56045","https://consensus.app/papers/application-of-positive-psychology-in-digital-saboor-medina/06a0cd8b56495f9fbe4ed8e9feb4735b/"
"Promoting Mental Health and Psychological Thriving in University Students: A Randomized Controlled Trial of Three Well-Being Interventions","SKY Campus Happiness and Emotional Intelligence programs are cost-effective and efficient ways to promote mental health and reduce financial strain on universities.","Emma M Seppälä, Christina M. Bradley, J. Moeller, Leilah Harouni, Dhruv Nandamudi, M. Brackett",2020,101,"This study aimed to address the decline in mental health on U.S. university campuses by examining the effects of three interventions. University students suffer from high levels of anxiety, depression, and suicide. Counseling centers on university campuses are struggling to meet increased demand. The cost to students and universities could be buffered by offering preventative, psychoeducational, and skill-building training programs that promote mental health and psychological thriving. To date, the research literature has not yielded systematically evaluated and recommendable preventative mental health and well-being programs for university students. In a registered, randomized controlled trial, 131 university students were either placed in a non-intervention control group (= 47) or received training in one of three 30-hour, eight-week semester-long well-being programs: SKY Campus Happiness (""SKY"";= 29), Foundations of Emotional Intelligence (""EI"";= 21) or Mindfulness-Based Stress Reduction (""MBSR"";= 34). Compared to the control group and controlling for variance of baseline measurements and multiple comparisons, SKY Campus Happiness showed the greatest impact, benefiting six outcomes: depression, stress, mental health, mindfulness, positive affect and social connectedness. EI benefited one outcome: mindfulness. The MBSR group showed no change. Delivering SKY or EI to university students may be a cost-effective and efficient way to proactively and preventatively address mental health for university students and reduce the financial strain on universities.","rct","Frontiers in Psychiatry","1","10.3389/fpsyt.2020.00590","https://consensus.app/papers/promoting-mental-health-and-psychological-thriving-in-sepp%C3%A4l%C3%A4-bradley/bdc452cc811450ccb03616ccf12c8334/"
"Toward a Unified Framework for Positive Psychology Interventions: Evidence-Based Processes of Change in Coaching, Prevention, and Training","A comprehensive framework for positive psychology processes can effectively organize psychosocial interventions, linking them to clinical psychology and providing a common language for human and community flourishing.","J. Ciarrochi, S. Hayes, L. Oades, Stefan G. Hofmann",2022,54,"Since 2000, research within positive psychology has exploded, as reflected in dozens of meta-analyses of different interventions and targeted processes, including strength spotting, positive affect, meaning in life, mindfulness, gratitude, hope, and passion. Frequently, researchers treat positive psychology processes of change as distinct from each other and unrelated to processes in clinical psychology. This paper presents a comprehensive framework for positive psychology processes that crosses theoretical orientation, links coherently to clinical psychology and its more dominantly ""negative"" processes, and supports practitioners in their efforts to personalize positive psychological interventions. We argue that a multi-dimensional and multi-level extended evolutionary approach can organize effective processes of change in psychosocial interventions, by focusing interventions on context-appropriate variation, selection, and retention of processes, arranged in terms of key biopsychosocial dimensions across psychological, biophysiological, and sociocultural levels of analysis. We review widely studied positive psychology constructs and programs and show how this evolutionary approach can readily accommodate them and provide a common language and framework for improving human and community flourishing. We conclude that Interventions should start with the person, not the protocol.","","Frontiers in Psychology","2","10.3389/fpsyg.2021.809362","https://consensus.app/papers/toward-a-unified-framework-for-positive-psychology-ciarrochi-hayes/b6564e065c7954f78a0e093017ad225f/"
"The effects of psychological interventions on well-being measured with the Mental Health Continuum: a meta-analysis","Psychological interventions can improve well-being, with mindfulness and ACT interventions showing significant improvements, regardless of delivery mode, format, or target group.","J. Kraiss, Kleinjan Redelinghuys, L. A. Weiss",2022,21,"The last decades experienced a rapid growth in the number of studies examining the effects of psychological interventions on well-being, yet well-being is often conceptualized and measured in different ways in these studies. Previous meta-analyses included studies with a plethora of different well-being instruments, which provides an ambiguous picture of the effectiveness. Furthermore, prior meta-analyses mainly included specific types of psychological interventions. The goal of the current study was to synthesize the effectiveness of psychological interventions in improving well-being as measured with one consistent and comprehensive well-being instrument, the Mental Health Continuum (MHC). The literature was searched for RCTs examining the effect of psychological interventions in both clinical and non-clinical populations that used the MHC as outcome. 46 RCTs (N = 7,618) and 64 comparisons were analyzed using 3-level meta-analysis models. When compared with non-active control groups, small significant effects were found for total well-being at posttest (β = 0.25), and for the subscales emotional (β = 0.27), social (β = 0.25), and psychological well-being (β = 0.30). Effects were smaller but still significant at follow-up. Subgroup analyses yielded significantly stronger effects for guided compared with non-guided interventions and for studies with good quality. Effects were similar for clinical and non-clinical populations and specific types of interventions. Mindfulness and ACT interventions significantly improved well-being. These findings suggest that psychological interventions can improve well-being, and that different interventions have the potential to improve well-being. Effects also seem to be independent of other factors, including delivery mode, format or target group.","meta-analysis","Journal of Happiness Studies","1","10.1007/s10902-022-00545-y","https://consensus.app/papers/the-effects-of-psychological-interventions-on-wellbeing-kraiss-redelinghuys/a50d2b70440b598bb23e0413fc46e7b7/"
"Supporting mental health and wellbeing of university and college students: A systematic review of review-level evidence of interventions","Mindfulness-based interventions, cognitive behavioral therapy, and technology-based interventions effectively improve mental health and wellbeing in university and college students.","J. Worsley, A. Pennington, R. Corcoran",2022,114,"The review of reviews had three aims: (i) to synthesize the available evidence on interventions to improve college and university students' mental health and wellbeing; (ii) to identify the effectiveness of interventions, and (iii) to highlight gaps in the evidence base for future study. Electronic database searches were conducted to identify reviews in English from high-income OECD countries published between 1999 and 2020. All review-level empirical studies involving post-secondary students attending colleges of further education or universities that examined interventions to improve general mental health and wellbeing were included. Articles were critically appraised using an amended version of the AMSTAR 2 tool. Evidence from the included reviews were narratively synthesized and organised by intervention types. Twenty-seven reviews met the review of reviews inclusion criteria. The quality of the included reviews varied considerably. Intervention types identified included: mindfulness-based interventions, psychological interventions, psychoeducation interventions, recreation programmes, relaxation interventions, setting-based interventions, and stress management/reduction interventions. There was evidence that mindfulness-based interventions, cognitive behavioural therapy (CBT), and interventions delivered via technology were effective when compared to a passive control. Some evidence suggested that the effects of CBT-related interventions are sustained over time. Psychoeducation interventions do not appear to be as effective as other forms of intervention, with its effects not enduring over time. The review of reviews located a sizeable body of evidence on specific interventions such as mindfulness and cognitive-behavioural interventions. The evidence suggests that these interventions can effectively reduce common mental health difficulties in the higher education student body. Gaps and limitations in the reviews and the underlying body of evidence have been identified. These include a notable gap in the existing body of review-level evidence on setting-based interventions, acceptance and commitment training, and interventions for students attending colleges in UK settings.","systematic review","PLoS ONE","1","10.1371/journal.pone.0266725","https://consensus.app/papers/supporting-mental-health-and-wellbeing-of-university-and-worsley-pennington/e41a763043095a41a9bdfc4f4b4a589e/"
"Six-Week Online Multi-component Positive Psychology Intervention Improves Subjective Wellbeing in Young Adults","A six-week online multi-component positive psychology intervention improves life satisfaction and reduces distress symptoms in young adults, particularly those with low resiliency resources.","Miranda R. Chilver, J. Gatt",2021,28,"Improving mental wellbeing has a range of benefits for society, including increased productivity, longevity, and resiliency. However, interventions designed to improve mental wellbeing are often only compared to waitlist controls, leaving uncertainty regarding the mechanisms of their effectiveness. The current study in 326 participants assessed a six-week positive psychology intervention against an active control ( = 163) in an online randomized control trial. Outcome measures included life satisfaction, wellbeing (subjective and psychological wellbeing), stress, depression and anxiety symptoms, and self-compassion. The potential moderating effect of participating during the ongoing COVID-19 pandemic was also explored. The intervention group showed greater improvements in life satisfaction by week six (β = 0.18, = .014) and were maintained through to 7 weeks post-baseline (β = 0.23, = 3.07, = .002) and remained significant when accounting for COVID-19 restrictions. An improvement in composite wellbeing from baseline to 7 weeks post-baseline was detected when accounting for COVID-19 restrictions. Composite wellbeing and total depression and anxiety symptoms improved significantly more in the intervention group for participants with low baseline resiliency resources. These findings support the efficacy of using online multi-component positive psychology interventions in boosting wellbeing and reducing distress symptoms particularly in individuals with fewer resiliency resources who may need added support. The online version contains supplementary material available at 10.1007/s10902-021-00449-3.","rct","Journal of Happiness Studies","1","10.1007/s10902-021-00449-3","https://consensus.app/papers/sixweek-online-multicomponent-positive-psychology-chilver-gatt/5dfd57282d7050819d3515c0203c0a62/"
"Road to resilience: a systematic review and meta-analysis of resilience training programmes and interventions","Resilience interventions based on a combination of CBT and mindfulness techniques show a moderate positive impact on individual resilience.","Sadhbh Joyce, F. Shand, Joe Tighe, Steven Laurent, R. Bryant, S. Harvey",2018,689,"To synthesise the available evidence on interventions designed to improve individual resilience. A systematic review and meta-analysis METHODS: The following electronic databases were searched: Ovid Medline, Ovid EMBASE, PsycINFO, Ovid Cochrane and WHO Clinical Trials Registry in order to identify any controlled trials or randomised controlled trials (RCTs) examining the efficacy of interventions aimed at improving psychological resilience. Pooled effects sizes were calculated using the random-effects model of meta-analysis. Valid and reliable measures of psychological resilience. Overall, 437 citations were retrieved and 111 peer-reviewed articles were examined in full. Seventeen studies met the inclusion criteria and were subject to a quality assessment, with 11 RCTs being included in the final meta-analysis. Programmes were stratified into one of three categories (1) cognitive behavioural therapy (CBT)-based interventions, (2) mindfulness-based interventions or (3) mixed Interventions, those combining CBT and Mindfulness training. A meta-analysis found a moderate positive effect of resilience interventions (0.44 (95% CI 0.23 to 0.64) with subgroup analysis suggesting CBT-based, mindfulness and mixed interventions were effective. Resilience interventions based on a combination of CBT and mindfulness techniques appear to have a positive impact on individual resilience.","meta-analysis","BMJ Open","1","10.1136/bmjopen-2017-017858","https://consensus.app/papers/road-to-resilience-a-systematic-review-and-metaanalysis-of-joyce-shand/b9cbc5bd8d9358b389c9676fc674286e/"
"Digital Interventions for Psychological Well-being in University Students: Systematic Review and Meta-analysis","Digital psychological interventions show small and significant improvements in psychological well-being among university students, but optimization features and outcomes require further assessment.","Madeleine Ferrari, S. Allan, Chelsea Arnold, Dina Eleftheriadis, M. Alvarez-Jimenez, A. Gumley, J. Gleeson",2022,59,"Life at university provides important opportunities for personal growth; however, this developmental phase also coincides with the peak period of risk for the onset of mental health disorders. In addition, specific university lifestyle factors, including impaired sleep and academic and financial stress, are known to exacerbate psychological distress in students. As a result, university students have been identified as a vulnerable population who often experience significant barriers to accessing psychological treatment. Digital psychological interventions are emerging as a promising solution for this population, but their effectiveness remains unclear. This systematic review and meta-analysis aimed to assess digital interventions targeting psychological well-being among university students. Database searches were conducted on December 2, 2021, via Embase, MEDLINE, PsycINFO, and Web of Science. A total of 13 eligible studies were identified, 10 (77%) of which were included in the meta-analysis. Mean pre-post effect sizes indicated that such interventions led to small and significant improvement in psychological well-being (Hedges g=0.32, 95% CI 0.23-0.4; P<.001). These effects remained, albeit smaller, when studies that included a wait-list control group were excluded (Hedges g=0.22, 95% CI 0.08-0.35; P=.002). An analysis of acceptance and commitment therapy approaches revealed small and significant effects (k=6; Hedges g=0.35, 95% CI 0.25-0.45; P<.001). Digital psychological interventions hold considerable promise for university students, although features that optimize service delivery and outcomes require further assessment. PROSPERO CRD42020196654; https:/www.crd.york.ac.uk/prospero/display_record.php?RecordID=196654.","meta-analysis","Journal of Medical Internet Research","1","10.2196/39686","https://consensus.app/papers/digital-interventions-for-psychological-wellbeing-in-ferrari-allan/728f0f8c7c5b54efb5d85e0e3a163ebe/"
"Interventions to Modify Psychological Well-Being: Progress, Promises, and an Agenda for Future Research","Psychological well-being interventions should be adapted for large-scale improvements and scalable for population health, with a shift to public-health models for population-level prevention and accessibility for diverse samples.","L. Kubzansky, Eric S. Kim, Julia K. Boehm, R. Davidson, Jeffrey C. Huffman, E. Loucks, S. Lyubomirsky, Rosalind W. Picard, S. Schueller, C. Trudel-Fitzgerald, T. VanderWeele, K. Warran, D. Yeager, C. Yeh, J. Moskowitz",2023,41,"Psychological well-being, characterized by feelings, cognitions, and strategies that are associated with positive functioning (including hedonic and eudaimonic well-being), has been linked with better physical health and greater longevity. Importantly, psychological well-being can be strengthened with interventions, providing a strategy for improving population health. But are the effects of well-being interventions meaningful, durable, and scalable enough to improve health at a population-level? To assess this possibility, a cross-disciplinary group of scholars convened to review current knowledge and develop a research agenda. Here we summarize and build on the key insights from this convening, which were: (1) existing interventions should continue to be adapted to achieve a large-enough effect to result in downstream improvements in psychological functioning and health, (2) research should determine the durability of interventions needed to drive population-level and lasting changes, (3) a shift from individual-level care and treatment to a public-health model of population-level prevention is needed and will require new infrastructure that can deliver interventions at scale, (4) interventions should be accessible and effective in racially, ethnically, and geographically diverse samples. A discussion examining the key future research questions follows.","","Affective Science","1","10.1007/s42761-022-00167-w","https://consensus.app/papers/interventions-to-modify-psychological-wellbeing-kubzansky-kim/46c15695b11955db9c9844fe65e5e365/"
